# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2015-02-06 14:35:09 EST       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11495800 N FORK SPRAGUE RIVER AT POWER PLANT, NEAR BLY, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 11495800
#    DD parameter statistic   Description
#    04   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	04_00060_00003	04_00060_00003_cd
USGS	11495800	1998-01-25	32	A
USGS	11495800	1998-01-26	33	A
USGS	11495800	1998-01-27	34	A
USGS	11495800	1998-01-28	33	A
USGS	11495800	1998-01-29	33	A
USGS	11495800	1998-01-30	32	A
USGS	11495800	1998-01-31	32	A
USGS	11495800	1998-02-01	32	A
USGS	11495800	1998-02-02	31	A
USGS	11495800	1998-02-03	33	A
USGS	11495800	1998-02-04	34	A
USGS	11495800	1998-02-05	33	A
USGS	11495800	1998-02-06	32	A
USGS	11495800	1998-02-07	32	A
USGS	11495800	1998-02-08	32	A
USGS	11495800	1998-02-09	31	A
USGS	11495800	1998-02-10	32	A
USGS	11495800	1998-02-11	31	A
USGS	11495800	1998-02-12	33	A
USGS	11495800	1998-02-13	32	A
USGS	11495800	1998-02-14	33	A
USGS	11495800	1998-02-15	32	A
USGS	11495800	1998-02-16	32	A
USGS	11495800	1998-02-17	32	A
USGS	11495800	1998-02-18	32	A
USGS	11495800	1998-02-19	33	A
USGS	11495800	1998-02-20	32	A
USGS	11495800	1998-02-21	32	A
USGS	11495800	1998-02-22	31	A
USGS	11495800	1998-02-23	31	A
USGS	11495800	1998-02-24	33	A
USGS	11495800	1998-02-25	33	A
USGS	11495800	1998-02-26	32	A
USGS	11495800	1998-02-27	32	A
USGS	11495800	1998-02-28	32	A
USGS	11495800	1998-03-01	32	A
USGS	11495800	1998-03-02	32	A
USGS	11495800	1998-03-03	32	A
USGS	11495800	1998-03-04	31	A
USGS	11495800	1998-03-05	36	A
USGS	11495800	1998-03-06	31	A
USGS	11495800	1998-03-07	37	A
USGS	11495800	1998-03-08	31	A
USGS	11495800	1998-03-09	32	A
USGS	11495800	1998-03-10	34	A
USGS	11495800	1998-03-11	35	A
USGS	11495800	1998-03-12	35	A
USGS	11495800	1998-03-13	36	A
USGS	11495800	1998-03-14	39	A
USGS	11495800	1998-03-15	41	A
USGS	11495800	1998-03-16	52	A
USGS	11495800	1998-03-17	48	A
USGS	11495800	1998-03-18	42	A
USGS	11495800	1998-03-19	40	A
USGS	11495800	1998-03-20	42	A
USGS	11495800	1998-03-21	67	A
USGS	11495800	1998-03-22	192	A
USGS	11495800	1998-03-23	322	A
USGS	11495800	1998-03-24	324	A
USGS	11495800	1998-03-25	293	A
USGS	11495800	1998-03-26	244	A
USGS	11495800	1998-03-27	185	A
USGS	11495800	1998-03-28	156	A
USGS	11495800	1998-03-29	134	A
USGS	11495800	1998-03-30	113	A
USGS	11495800	1998-03-31	65	A
USGS	11495800	1998-04-01	47	A
USGS	11495800	1998-04-02	37	A
USGS	11495800	1998-04-03	45	A
USGS	11495800	1998-04-04	67	A
USGS	11495800	1998-04-05	59	A
USGS	11495800	1998-04-06	53	A
USGS	11495800	1998-04-07	42	A
USGS	11495800	1998-04-08	38	A
USGS	11495800	1998-04-09	36	A
USGS	11495800	1998-04-10	33	A
USGS	11495800	1998-04-11	36	A
USGS	11495800	1998-04-12	41	A
USGS	11495800	1998-04-13	42	A
USGS	11495800	1998-04-14	40	A
USGS	11495800	1998-04-15	41	A
USGS	11495800	1998-04-16	46	A
USGS	11495800	1998-04-17	48	A
USGS	11495800	1998-04-18	57	A
USGS	11495800	1998-04-19	80	A
USGS	11495800	1998-04-20	97	A
USGS	11495800	1998-04-21	128	A
USGS	11495800	1998-04-22	179	A
USGS	11495800	1998-04-23	228	A
USGS	11495800	1998-04-24	284	A
USGS	11495800	1998-04-25	228	A
USGS	11495800	1998-04-26	237	A
USGS	11495800	1998-04-27	297	A
USGS	11495800	1998-04-28	357	A
USGS	11495800	1998-04-29	370	A
USGS	11495800	1998-04-30	418	A
USGS	11495800	1998-05-01	436	A
USGS	11495800	1998-05-02	407	A
USGS	11495800	1998-05-03	410	A
USGS	11495800	1998-05-04	439	A
USGS	11495800	1998-05-05	450	A
USGS	11495800	1998-05-06	470	A
USGS	11495800	1998-05-07	588	A
USGS	11495800	1998-05-08	598	A
USGS	11495800	1998-05-09	528	A
USGS	11495800	1998-05-10	457	A
USGS	11495800	1998-05-11	413	A
USGS	11495800	1998-05-12	366	A
USGS	11495800	1998-05-13	336	A
USGS	11495800	1998-05-14	344	A
USGS	11495800	1998-05-15	326	A
USGS	11495800	1998-05-16	328	A
USGS	11495800	1998-05-17	311	A
USGS	11495800	1998-05-18	290	A
USGS	11495800	1998-05-19	284	A
USGS	11495800	1998-05-20	289	A
USGS	11495800	1998-05-21	271	A
USGS	11495800	1998-05-22	268	A
USGS	11495800	1998-05-23	276	A
USGS	11495800	1998-05-24	292	A
USGS	11495800	1998-05-25	374	A
USGS	11495800	1998-05-26	323	A
USGS	11495800	1998-05-27	313	A
USGS	11495800	1998-05-28	309	A
USGS	11495800	1998-05-29	355	A
USGS	11495800	1998-05-30	305	A
USGS	11495800	1998-05-31	283	A
USGS	11495800	1998-06-01	293	A
USGS	11495800	1998-06-02	351	A
USGS	11495800	1998-06-03	352	A
USGS	11495800	1998-06-04	310	A
USGS	11495800	1998-06-05	305	A
USGS	11495800	1998-06-06	302	A
USGS	11495800	1998-06-07	297	A
USGS	11495800	1998-06-08	304	A
USGS	11495800	1998-06-09	293	A
USGS	11495800	1998-06-10	336	A
USGS	11495800	1998-06-11	321	A
USGS	11495800	1998-06-12	324	A
USGS	11495800	1998-06-13	374	A
USGS	11495800	1998-06-14	345	A
USGS	11495800	1998-06-15	279	A
USGS	11495800	1998-06-16	261	A
USGS	11495800	1998-06-17	236	A
USGS	11495800	1998-06-18	220	A
USGS	11495800	1998-06-19	205	A
USGS	11495800	1998-06-20	185	A
USGS	11495800	1998-06-21	182	A
USGS	11495800	1998-06-22	232	A
USGS	11495800	1998-06-23	161	A
USGS	11495800	1998-06-24	172	A
USGS	11495800	1998-06-25	185	A
USGS	11495800	1998-06-26	149	A
USGS	11495800	1998-06-27	215	A
USGS	11495800	1998-06-28	211	A
USGS	11495800	1998-06-29	76	A
USGS	11495800	1998-06-30	114	A
USGS	11495800	1998-07-01	104	A
USGS	11495800	1998-07-02	51	A
USGS	11495800	1998-07-03	43	A
USGS	11495800	1998-07-04	34	A
USGS	11495800	1998-07-05	35	A
USGS	11495800	1998-07-06	50	A
USGS	11495800	1998-07-07	45	A
USGS	11495800	1998-07-08	42	A
USGS	11495800	1998-07-09	40	A
USGS	11495800	1998-07-10	37	A
USGS	11495800	1998-07-11	36	A
USGS	11495800	1998-07-12	35	A
USGS	11495800	1998-07-13	34	A
USGS	11495800	1998-07-14	33	A
USGS	11495800	1998-07-15	31	A
USGS	11495800	1998-07-16	33	A
USGS	11495800	1998-07-17	48	A
USGS	11495800	1998-07-18	33	A
USGS	11495800	1998-07-19	31	A
USGS	11495800	1998-07-20	29	A
USGS	11495800	1998-07-21	27	A
USGS	11495800	1998-07-22	41	A
USGS	11495800	1998-07-23	68	A
USGS	11495800	1998-07-24	33	A
USGS	11495800	1998-07-25	27	A
USGS	11495800	1998-07-26	26	A
USGS	11495800	1998-07-27	26	A
USGS	11495800	1998-07-28	28	A
USGS	11495800	1998-07-29	79	A
USGS	11495800	1998-07-30	55	A
USGS	11495800	1998-07-31	66	A
USGS	11495800	1998-08-01	84	A
USGS	11495800	1998-08-02	79	A
USGS	11495800	1998-08-03	77	A
USGS	11495800	1998-08-04	75	A
USGS	11495800	1998-08-05	75	A
USGS	11495800	1998-08-06	60	A
USGS	11495800	1998-08-07	28	A
USGS	11495800	1998-08-08	28	A
USGS	11495800	1998-08-09	36	A
USGS	11495800	1998-08-10	28	A
USGS	11495800	1998-08-11	27	A
USGS	11495800	1998-08-12	27	A
USGS	11495800	1998-08-13	27	A
USGS	11495800	1998-08-14	27	A
USGS	11495800	1998-08-15	27	A
USGS	11495800	1998-08-16	30	A
USGS	11495800	1998-08-17	42	A
USGS	11495800	1998-08-18	27	A
USGS	11495800	1998-08-19	33	A
USGS	11495800	1998-08-20	45	A
USGS	11495800	1998-08-21	26	A
USGS	11495800	1998-08-22	26	A
USGS	11495800	1998-08-23	26	A
USGS	11495800	1998-08-24	38	A
USGS	11495800	1998-08-25	26	A
USGS	11495800	1998-08-26	26	A
USGS	11495800	1998-08-27	26	A
USGS	11495800	1998-08-28	26	A
USGS	11495800	1998-08-29	26	A
USGS	11495800	1998-08-30	26	A
USGS	11495800	1998-08-31	32	A
USGS	11495800	1998-09-01	26	A
USGS	11495800	1998-09-02	26	A
USGS	11495800	1998-09-03	26	A
USGS	11495800	1998-09-04	26	A
USGS	11495800	1998-09-05	26	A
USGS	11495800	1998-09-06	27	A
USGS	11495800	1998-09-07	27	A
USGS	11495800	1998-09-08	27	A:e
USGS	11495800	1998-09-09	28	A:e
USGS	11495800	1998-09-10	28	A:e
USGS	11495800	1998-09-11	28	A:e
USGS	11495800	1998-09-12	28	A:e
USGS	11495800	1998-09-13	29	A:e
USGS	11495800	1998-09-14	29	A:e
USGS	11495800	1998-09-15	29	A:e
USGS	11495800	1998-09-16	29	A:e
USGS	11495800	1998-09-17	29	A:e
USGS	11495800	1998-09-18	28	A:e
USGS	11495800	1998-09-19	28	A:e
USGS	11495800	1998-09-20	28	A:e
USGS	11495800	1998-09-21	28	A:e
USGS	11495800	1998-09-22	28	A:e
USGS	11495800	1998-09-23	28	A:e
USGS	11495800	1998-09-24	28	A:e
USGS	11495800	1998-09-25	28	A:e
USGS	11495800	1998-09-26	29	A:e
USGS	11495800	1998-09-27	29	A:e
USGS	11495800	1998-09-28	30	A:e
USGS	11495800	1998-09-29	30	A:e
USGS	11495800	1998-09-30	31	A:e
USGS	11495800	1998-10-01	30	A:e
USGS	11495800	1998-10-02	30	A:e
USGS	11495800	1998-10-03	30	A:e
USGS	11495800	1998-10-04	30	A:e
USGS	11495800	1998-10-05	30	A:e
USGS	11495800	1998-10-06	35	A:e
USGS	11495800	1998-10-07	30	A
USGS	11495800	1998-10-08	30	A
USGS	11495800	1998-10-09	30	A
USGS	11495800	1998-10-10	30	A
USGS	11495800	1998-10-11	30	A
USGS	11495800	1998-10-12	30	A
USGS	11495800	1998-10-13	31	A
USGS	11495800	1998-10-14	31	A
USGS	11495800	1998-10-15	31	A
USGS	11495800	1998-10-16	31	A
USGS	11495800	1998-10-17	31	A
USGS	11495800	1998-10-18	31	A
USGS	11495800	1998-10-19	31	A
USGS	11495800	1998-10-20	31	A
USGS	11495800	1998-10-21	31	A
USGS	11495800	1998-10-22	31	A
USGS	11495800	1998-10-23	31	A
USGS	11495800	1998-10-24	32	A
USGS	11495800	1998-10-25	31	A
USGS	11495800	1998-10-26	30	A
USGS	11495800	1998-10-27	30	A
USGS	11495800	1998-10-28	31	A
USGS	11495800	1998-10-29	30	A
USGS	11495800	1998-10-30	31	A
USGS	11495800	1998-10-31	31	A
USGS	11495800	1998-11-01	32	A
USGS	11495800	1998-11-02	31	A
USGS	11495800	1998-11-03	31	A
USGS	11495800	1998-11-04	31	A
USGS	11495800	1998-11-05	31	A
USGS	11495800	1998-11-06	31	A
USGS	11495800	1998-11-07	32	A
USGS	11495800	1998-11-08	31	A
USGS	11495800	1998-11-09	31	A
USGS	11495800	1998-11-10	31	A
USGS	11495800	1998-11-11	32	A
USGS	11495800	1998-11-12	31	A
USGS	11495800	1998-11-13	36	A
USGS	11495800	1998-11-14	57	A
USGS	11495800	1998-11-15	58	A
USGS	11495800	1998-11-16	48	A
USGS	11495800	1998-11-17	34	A
USGS	11495800	1998-11-18	31	A
USGS	11495800	1998-11-19	31	A
USGS	11495800	1998-11-20	31	A
USGS	11495800	1998-11-21	32	A
USGS	11495800	1998-11-22	30	A
USGS	11495800	1998-11-23	37	A
USGS	11495800	1998-11-24	34	A
USGS	11495800	1998-11-25	33	A
USGS	11495800	1998-11-26	33	A
USGS	11495800	1998-11-27	33	A
USGS	11495800	1998-11-28	33	A
USGS	11495800	1998-11-29	32	A
USGS	11495800	1998-11-30	39	A
USGS	11495800	1998-12-01	51	A
USGS	11495800	1998-12-02	33	A
USGS	11495800	1998-12-03	35	A
USGS	11495800	1998-12-04	33	A
USGS	11495800	1998-12-05	43	A
USGS	11495800	1998-12-06	32	A
USGS	11495800	1998-12-07	33	A
USGS	11495800	1998-12-08	32	A
USGS	11495800	1998-12-09	38	A
USGS	11495800	1998-12-10	33	A
USGS	11495800	1998-12-11	32	A
USGS	11495800	1998-12-12	32	A
USGS	11495800	1998-12-13	34	A
USGS	11495800	1998-12-14	33	A
USGS	11495800	1998-12-15	39	A
USGS	11495800	1998-12-16	46	A
USGS	11495800	1998-12-17	31	A
USGS	11495800	1998-12-18	30	A
USGS	11495800	1998-12-19	45	A
USGS	11495800	1998-12-20	50	A
USGS	11495800	1998-12-21	50	A
USGS	11495800	1998-12-22	58	A
USGS	11495800	1998-12-23	61	A
USGS	11495800	1998-12-24	67	A
USGS	11495800	1998-12-25	63	A
USGS	11495800	1998-12-26	52	A
USGS	11495800	1998-12-27	31	A
USGS	11495800	1998-12-28	31	A
USGS	11495800	1998-12-29	30	A
USGS	11495800	1998-12-30	30	A
USGS	11495800	1998-12-31	30	A
USGS	11495800	1999-01-01	30	A
USGS	11495800	1999-01-02	30	A
USGS	11495800	1999-01-03	30	A
USGS	11495800	1999-01-04	41	A
USGS	11495800	1999-01-05	55	A
USGS	11495800	1999-01-06	48	A
USGS	11495800	1999-01-07	37	A
USGS	11495800	1999-01-08	45	A
USGS	11495800	1999-01-09	34	A
USGS	11495800	1999-01-10	34	A
USGS	11495800	1999-01-11	34	A
USGS	11495800	1999-01-12	32	A
USGS	11495800	1999-01-13	30	A
USGS	11495800	1999-01-14	30	A
USGS	11495800	1999-01-15	37	A
USGS	11495800	1999-01-16	35	A
USGS	11495800	1999-01-17	32	A
USGS	11495800	1999-01-18	34	A
USGS	11495800	1999-01-19	32	A
USGS	11495800	1999-01-20	32	A:e
USGS	11495800	1999-01-21	33	A:e
USGS	11495800	1999-01-22	35	A:e
USGS	11495800	1999-01-23	35	A:e
USGS	11495800	1999-01-24	33	A:e
USGS	11495800	1999-01-25	32	A:e
USGS	11495800	1999-01-26	31	A:e
USGS	11495800	1999-01-27	31	A:e
USGS	11495800	1999-01-28	31	A:e
USGS	11495800	1999-01-29	31	A:e
USGS	11495800	1999-01-30	31	A:e
USGS	11495800	1999-01-31	31	A:e
USGS	11495800	1999-02-01	31	A:e
USGS	11495800	1999-02-02	31	A:e
USGS	11495800	1999-02-03	31	A:e
USGS	11495800	1999-02-04	31	A:e
USGS	11495800	1999-02-05	31	A:e
USGS	11495800	1999-02-06	31	A:e
USGS	11495800	1999-02-07	31	A:e
USGS	11495800	1999-02-08	31	A:e
USGS	11495800	1999-02-09	31	A:e
USGS	11495800	1999-02-10	31	A:e
USGS	11495800	1999-02-11	31	A:e
USGS	11495800	1999-02-12	31	A:e
USGS	11495800	1999-02-13	31	A:e
USGS	11495800	1999-02-14	31	A:e
USGS	11495800	1999-02-15	31	A:e
USGS	11495800	1999-02-16	30	A:e
USGS	11495800	1999-02-17	30	A:e
USGS	11495800	1999-02-18	30	A:e
USGS	11495800	1999-02-19	30	A:e
USGS	11495800	1999-02-20	30	A:e
USGS	11495800	1999-02-21	30	A:e
USGS	11495800	1999-02-22	30	A:e
USGS	11495800	1999-02-23	30	A:e
USGS	11495800	1999-02-24	30	A:e
USGS	11495800	1999-02-25	29	A:e
USGS	11495800	1999-02-26	27	A
USGS	11495800	1999-02-27	28	A
USGS	11495800	1999-02-28	30	A
USGS	11495800	1999-03-01	30	A
USGS	11495800	1999-03-02	29	A
USGS	11495800	1999-03-03	29	A
USGS	11495800	1999-03-04	28	A
USGS	11495800	1999-03-05	28	A
USGS	11495800	1999-03-06	28	A
USGS	11495800	1999-03-07	29	A
USGS	11495800	1999-03-08	29	A
USGS	11495800	1999-03-09	28	A
USGS	11495800	1999-03-10	36	A
USGS	11495800	1999-03-11	31	A
USGS	11495800	1999-03-12	29	A
USGS	11495800	1999-03-13	28	A
USGS	11495800	1999-03-14	28	A
USGS	11495800	1999-03-15	29	A
USGS	11495800	1999-03-16	29	A
USGS	11495800	1999-03-17	29	A
USGS	11495800	1999-03-18	30	A
USGS	11495800	1999-03-19	31	A
USGS	11495800	1999-03-20	34	A
USGS	11495800	1999-03-21	35	A
USGS	11495800	1999-03-22	35	A
USGS	11495800	1999-03-23	35	A
USGS	11495800	1999-03-24	35	A
USGS	11495800	1999-03-25	56	A
USGS	11495800	1999-03-26	68	A
USGS	11495800	1999-03-27	42	A
USGS	11495800	1999-03-28	39	A
USGS	11495800	1999-03-29	37	A
USGS	11495800	1999-03-30	34	A
USGS	11495800	1999-03-31	32	A
USGS	11495800	1999-04-01	31	A
USGS	11495800	1999-04-02	31	A
USGS	11495800	1999-04-03	31	A
USGS	11495800	1999-04-04	30	A
USGS	11495800	1999-04-05	30	A
USGS	11495800	1999-04-06	29	A
USGS	11495800	1999-04-07	30	A
USGS	11495800	1999-04-08	30	A
USGS	11495800	1999-04-09	29	A
USGS	11495800	1999-04-10	29	A
USGS	11495800	1999-04-11	29	A
USGS	11495800	1999-04-12	31	A
USGS	11495800	1999-04-13	34	A
USGS	11495800	1999-04-14	39	A
USGS	11495800	1999-04-15	46	A
USGS	11495800	1999-04-16	63	A
USGS	11495800	1999-04-17	76	A
USGS	11495800	1999-04-18	91	A
USGS	11495800	1999-04-19	170	A
USGS	11495800	1999-04-20	170	A
USGS	11495800	1999-04-21	163	A
USGS	11495800	1999-04-22	117	A
USGS	11495800	1999-04-23	109	A
USGS	11495800	1999-04-24	169	A
USGS	11495800	1999-04-25	253	A
USGS	11495800	1999-04-26	278	A
USGS	11495800	1999-04-27	281	A
USGS	11495800	1999-04-28	211	A
USGS	11495800	1999-04-29	185	A
USGS	11495800	1999-04-30	214	A
USGS	11495800	1999-05-01	336	A
USGS	11495800	1999-05-02	339	A
USGS	11495800	1999-05-03	233	A
USGS	11495800	1999-05-04	188	A
USGS	11495800	1999-05-05	171	A
USGS	11495800	1999-05-06	209	A
USGS	11495800	1999-05-07	304	A
USGS	11495800	1999-05-08	277	A
USGS	11495800	1999-05-09	282	A
USGS	11495800	1999-05-10	254	A
USGS	11495800	1999-05-11	236	A
USGS	11495800	1999-05-12	301	A
USGS	11495800	1999-05-13	396	A
USGS	11495800	1999-05-14	358	A
USGS	11495800	1999-05-15	332	A
USGS	11495800	1999-05-16	341	A
USGS	11495800	1999-05-17	394	A
USGS	11495800	1999-05-18	437	A
USGS	11495800	1999-05-19	483	A
USGS	11495800	1999-05-20	489	A
USGS	11495800	1999-05-21	517	A
USGS	11495800	1999-05-22	591	A
USGS	11495800	1999-05-23	614	A
USGS	11495800	1999-05-24	632	A
USGS	11495800	1999-05-25	654	A
USGS	11495800	1999-05-26	616	A
USGS	11495800	1999-05-27	623	A
USGS	11495800	1999-05-28	637	A
USGS	11495800	1999-05-29	640	A:e
USGS	11495800	1999-05-30	640	A:e
USGS	11495800	1999-05-31	650	A:e
USGS	11495800	1999-06-01	570	A:e
USGS	11495800	1999-06-02	480	A:e
USGS	11495800	1999-06-03	460	A:e
USGS	11495800	1999-06-04	450	A:e
USGS	11495800	1999-06-05	400	A:e
USGS	11495800	1999-06-06	340	A:e
USGS	11495800	1999-06-07	320	A:e
USGS	11495800	1999-06-08	300	A:e
USGS	11495800	1999-06-09	290	A:e
USGS	11495800	1999-06-10	260	A:e
USGS	11495800	1999-06-11	240	A:e
USGS	11495800	1999-06-12	220	A:e
USGS	11495800	1999-06-13	210	A:e
USGS	11495800	1999-06-14	200	A:e
USGS	11495800	1999-06-15	180	A:e
USGS	11495800	1999-06-16	170	A:e
USGS	11495800	1999-06-17	160	A:e
USGS	11495800	1999-06-18	150	A:e
USGS	11495800	1999-06-19	140	A:e
USGS	11495800	1999-06-20	140	A:e
USGS	11495800	1999-06-21	135	A:e
USGS	11495800	1999-06-22	125	A:e
USGS	11495800	1999-06-23	115	A:e
USGS	11495800	1999-06-24	110	A:e
USGS	11495800	1999-06-25	100	A:e
USGS	11495800	1999-06-26	70	A:e
USGS	11495800	1999-06-27	60	A:e
USGS	11495800	1999-06-28	55	A:e
USGS	11495800	1999-06-29	50	A:e
USGS	11495800	1999-06-30	40	A:e
USGS	11495800	1999-07-01	30	A:e
USGS	11495800	1999-07-02	30	A:e
USGS	11495800	1999-07-03	30	A:e
USGS	11495800	1999-07-04	30	A:e
USGS	11495800	1999-07-05	30	A:e
USGS	11495800	1999-07-06	30	A:e
USGS	11495800	1999-07-07	30	A:e
USGS	11495800	1999-07-08	30	A:e
USGS	11495800	1999-07-09	30	A:e
USGS	11495800	1999-07-10	30	A:e
USGS	11495800	1999-07-11	30	A:e
USGS	11495800	1999-07-12	30	A:e
USGS	11495800	1999-07-13	30	A:e
USGS	11495800	1999-07-14	30	A:e
USGS	11495800	1999-07-15	30	A:e
USGS	11495800	1999-07-16	30	A:e
USGS	11495800	1999-07-17	30	A:e
USGS	11495800	1999-07-18	27	A
USGS	11495800	1999-07-19	27	A
USGS	11495800	1999-07-20	28	A
USGS	11495800	1999-07-21	28	A
USGS	11495800	1999-07-22	28	A
USGS	11495800	1999-07-23	29	A
USGS	11495800	1999-07-24	56	A
USGS	11495800	1999-07-25	28	A
USGS	11495800	1999-07-26	29	A
USGS	11495800	1999-07-27	29	A
USGS	11495800	1999-07-28	28	A
USGS	11495800	1999-07-29	28	A
USGS	11495800	1999-07-30	28	A
USGS	11495800	1999-07-31	28	A
USGS	11495800	1999-08-01	28	A
USGS	11495800	1999-08-02	28	A
USGS	11495800	1999-08-03	28	A
USGS	11495800	1999-08-04	28	A
USGS	11495800	1999-08-05	28	A
USGS	11495800	1999-08-06	28	A
USGS	11495800	1999-08-07	27	A
USGS	11495800	1999-08-08	27	A
USGS	11495800	1999-08-09	28	A
USGS	11495800	1999-08-10	28	A
USGS	11495800	1999-08-11	28	A
USGS	11495800	1999-08-12	28	A
USGS	11495800	1999-08-13	28	A
USGS	11495800	1999-08-14	27	A
USGS	11495800	1999-08-15	27	A
USGS	11495800	1999-08-16	28	A
USGS	11495800	1999-08-17	28	A
USGS	11495800	1999-08-18	28	A
USGS	11495800	1999-08-19	28	A
USGS	11495800	1999-08-20	28	A
USGS	11495800	1999-08-21	28	A
USGS	11495800	1999-08-22	28	A
USGS	11495800	1999-08-23	38	A
USGS	11495800	1999-08-24	43	A
USGS	11495800	1999-08-25	28	A
USGS	11495800	1999-08-26	28	A
USGS	11495800	1999-08-27	28	A
USGS	11495800	1999-08-28	28	A
USGS	11495800	1999-08-29	29	A
USGS	11495800	1999-08-30	27	A
USGS	11495800	1999-08-31	27	A
USGS	11495800	1999-09-01	27	A
USGS	11495800	1999-09-02	27	A
USGS	11495800	1999-09-03	27	A
USGS	11495800	1999-09-04	27	A
USGS	11495800	1999-09-05	27	A
USGS	11495800	1999-09-06	27	A
USGS	11495800	1999-09-07	27	A
USGS	11495800	1999-09-08	27	A
USGS	11495800	1999-09-09	28	A
USGS	11495800	1999-09-10	28	A
USGS	11495800	1999-09-11	27	A
USGS	11495800	1999-09-12	27	A
USGS	11495800	1999-09-13	27	A
USGS	11495800	1999-09-14	27	A
USGS	11495800	1999-09-15	27	A
USGS	11495800	1999-09-16	27	A
USGS	11495800	1999-09-17	27	A
USGS	11495800	1999-09-18	27	A
USGS	11495800	1999-09-19	27	A
USGS	11495800	1999-09-20	27	A
USGS	11495800	1999-09-21	27	A
USGS	11495800	1999-09-22	27	A
USGS	11495800	1999-09-23	27	A
USGS	11495800	1999-09-24	27	A
USGS	11495800	1999-09-25	27	A
USGS	11495800	1999-09-26	27	A
USGS	11495800	1999-09-27	28	A
USGS	11495800	1999-09-28	28	A
USGS	11495800	1999-09-29	31	A
USGS	11495800	1999-09-30	32	A
USGS	11495800	1999-10-01	32	A
USGS	11495800	1999-10-02	32	A
USGS	11495800	1999-10-03	32	A
USGS	11495800	1999-10-04	29	A
USGS	11495800	1999-10-05	25	A
USGS	11495800	1999-10-06	31	A
USGS	11495800	1999-10-07	31	A
USGS	11495800	1999-10-08	31	A
USGS	11495800	1999-10-09	31	A
USGS	11495800	1999-10-10	31	A
USGS	11495800	1999-10-11	35	A
USGS	11495800	1999-10-12	31	A
USGS	11495800	1999-10-13	30	A
USGS	11495800	1999-10-14	30	A
USGS	11495800	1999-10-15	30	A
USGS	11495800	1999-10-16	30	A
USGS	11495800	1999-10-17	29	A
USGS	11495800	1999-10-18	29	A
USGS	11495800	1999-10-19	29	A
USGS	11495800	1999-10-20	29	A
USGS	11495800	1999-10-21	29	A
USGS	11495800	1999-10-22	29	A
USGS	11495800	1999-10-23	29	A
USGS	11495800	1999-10-24	30	A
USGS	11495800	1999-10-25	30	A
USGS	11495800	1999-10-26	29	A
USGS	11495800	1999-10-27	33	A
USGS	11495800	1999-10-28	67	A
USGS	11495800	1999-10-29	30	A
USGS	11495800	1999-10-30	31	A
USGS	11495800	1999-10-31	33	A
USGS	11495800	1999-11-01	33	A
USGS	11495800	1999-11-02	53	A
USGS	11495800	1999-11-03	34	A
USGS	11495800	1999-11-04	29	A
USGS	11495800	1999-11-05	29	A
USGS	11495800	1999-11-06	29	A
USGS	11495800	1999-11-07	29	A
USGS	11495800	1999-11-08	29	A
USGS	11495800	1999-11-09	29	A
USGS	11495800	1999-11-10	47	A
USGS	11495800	1999-11-11	49	A
USGS	11495800	1999-11-12	29	A
USGS	11495800	1999-11-13	29	A
USGS	11495800	1999-11-14	29	A
USGS	11495800	1999-11-15	29	A
USGS	11495800	1999-11-16	29	A
USGS	11495800	1999-11-17	29	A
USGS	11495800	1999-11-18	30	A
USGS	11495800	1999-11-19	29	A
USGS	11495800	1999-11-20	29	A
USGS	11495800	1999-11-21	29	A
USGS	11495800	1999-11-22	31	A
USGS	11495800	1999-11-23	31	A
USGS	11495800	1999-11-24	29	A
USGS	11495800	1999-11-25	29	A
USGS	11495800	1999-11-26	29	A
USGS	11495800	1999-11-27	29	A
USGS	11495800	1999-11-28	29	A
USGS	11495800	1999-11-29	28	A
USGS	11495800	1999-11-30	29	A
USGS	11495800	1999-12-01	29	A
USGS	11495800	1999-12-02	29	A
USGS	11495800	1999-12-03	29	A
USGS	11495800	1999-12-04	31	A
USGS	11495800	1999-12-05	29	A
USGS	11495800	1999-12-06	40	A
USGS	11495800	1999-12-07	40	A
USGS	11495800	1999-12-08	27	A
USGS	11495800	1999-12-09	28	A
USGS	11495800	1999-12-10	30	A
USGS	11495800	1999-12-11	27	A
USGS	11495800	1999-12-12	28	A
USGS	11495800	1999-12-13	28	A
USGS	11495800	1999-12-14	28	A
USGS	11495800	1999-12-15	27	A
USGS	11495800	1999-12-16	28	A
USGS	11495800	1999-12-17	29	A
USGS	11495800	1999-12-18	29	A
USGS	11495800	1999-12-19	30	A
USGS	11495800	1999-12-20	30	A
USGS	11495800	1999-12-21	30	A
USGS	11495800	1999-12-22	30	A
